_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,result1,result2,result1_gold,result2_gold,sentence
940085811,4/27/2016 10:17:07,1970076543,4/27/2016 10:15:10,FALSE,elite,1,33792477,SRB,0,Nis,178.17.22.135,"He was killed commanding the Space Shuttle Challenger, which  booster failure during launch of the STS-51-L mission.",launch,,,"	<b><font color=""purple"">He</font></b> was killed commanding <b><font color=""purple"">the Space</font></b> Shuttle Challenger, which suffered catastrophic booster <b><font color=""purple"">failure</font></b> during launch of the STS-51-L mission.	"
940085811,4/27/2016 11:10:40,1970101639,4/27/2016 11:05:45,FALSE,clixsense,1,36398551,PRT,14,MassamÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_ÌÎ_ÌÎå«Ì´å,79.169.234.93,"booster failure during launch of the STS-51-L mission, was killed by He commanding the Space Shuttle","booster failure during launch of the STS-51-L mission, was killed by He commanding the Space Shuttle",,,"	<b><font color=""purple"">He</font></b> was killed commanding <b><font color=""purple"">the Space</font></b> Shuttle Challenger, which suffered catastrophic booster <b><font color=""purple"">failure</font></b> during launch of the STS-51-L mission.	"
940085811,4/27/2016 11:31:18,1970114289,4/27/2016 11:28:53,FALSE,neodev,1,32265020,PRT,17,Ermesinde,37.189.195.206,"He was killed commanding the Space, which suffered catastrophic booster failure.","Work, space.",,,"	<b><font color=""purple"">He</font></b> was killed commanding <b><font color=""purple"">the Space</font></b> Shuttle Challenger, which suffered catastrophic booster <b><font color=""purple"">failure</font></b> during launch of the STS-51-L mission.	"
940085811,4/27/2016 13:18:30,1970163487,4/27/2016 13:17:26,FALSE,instagc,1,27753923,GBR,F2,Gosport,82.27.224.254,"Due to a failure during launch, he was killed commanding the Space Shuttle challenger.",How he died.,,,"	<b><font color=""purple"">He</font></b> was killed commanding <b><font color=""purple"">the Space</font></b> Shuttle Challenger, which suffered catastrophic booster <b><font color=""purple"">failure</font></b> during launch of the STS-51-L mission.	"
940085811,4/27/2016 13:18:33,1970163523,4/27/2016 13:17:18,FALSE,clixsense,1,31482589,NLD,1,Emmen,77.167.232.121,He was killed commanding the Space Shuttle Challenger.,pff,,,"	<b><font color=""purple"">He</font></b> was killed commanding <b><font color=""purple"">the Space</font></b> Shuttle Challenger, which suffered catastrophic booster <b><font color=""purple"">failure</font></b> during launch of the STS-51-L mission.	"
940085811,4/27/2016 13:26:23,1970166766,4/27/2016 13:25:32,FALSE,neodev,1,35910398,PAK,3,Peshawar,182.185.93.222,"He was killed commanding the Space Shuttle Challenger, which suffered catastrophic booster failure during launch of the STS-51-L mission.","He was killed commanding the Space Shuttle Challenger, which suffered catastrophic booster failure during launch of the STS-51-L mission.",,,"	<b><font color=""purple"">He</font></b> was killed commanding <b><font color=""purple"">the Space</font></b> Shuttle Challenger, which suffered catastrophic booster <b><font color=""purple"">failure</font></b> during launch of the STS-51-L mission.	"
940085811,4/27/2016 13:34:36,1970170406,4/27/2016 13:29:02,FALSE,neodev,1,14978403,LCA,3,Castries,208.0.226.158,He was killed commanding the Space Shuttle Challenger which suffered booster failure.,He died in space because of a failure.,,,"	<b><font color=""purple"">He</font></b> was killed commanding <b><font color=""purple"">the Space</font></b> Shuttle Challenger, which suffered catastrophic booster <b><font color=""purple"">failure</font></b> during launch of the STS-51-L mission.	"
940085811,4/27/2016 13:54:41,1970179723,4/27/2016 13:51:57,FALSE,clixsense,1,32240545,MEX,31,MÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_Ì´åÇÌÎå«Ì´å©rida,187.166.72.50,"He was killed commanding the Space Shuttle Challenger, which suffered catastrophic booster failure during a mission",How the person died,,,"	<b><font color=""purple"">He</font></b> was killed commanding <b><font color=""purple"">the Space</font></b> Shuttle Challenger, which suffered catastrophic booster <b><font color=""purple"">failure</font></b> during launch of the STS-51-L mission.	"
940085811,4/27/2016 13:55:56,1970180404,4/27/2016 13:53:08,FALSE,clixsense,1,29985919,IND,16,Mumbai,1.186.76.17,"He was killed commanding the Space Shuttle Challenger, which suffered catastrophic booster failure.",person - job - event,,,"	<b><font color=""purple"">He</font></b> was killed commanding <b><font color=""purple"">the Space</font></b> Shuttle Challenger, which suffered catastrophic booster <b><font color=""purple"">failure</font></b> during launch of the STS-51-L mission.	"
940085811,4/27/2016 13:57:51,1970181422,4/27/2016 13:54:56,FALSE,neodev,1,32806822,MEX,30,Veracruz,177.247.75.177,He was killed commanding the Space booster failure during launch,HE WAS KILLED,,,"	<b><font color=""purple"">He</font></b> was killed commanding <b><font color=""purple"">the Space</font></b> Shuttle Challenger, which suffered catastrophic booster <b><font color=""purple"">failure</font></b> during launch of the STS-51-L mission.	"
940085811,4/27/2016 14:02:04,1970183368,4/27/2016 13:51:56,FALSE,clixsense,1,34637088,IND,2,Hyderabad,183.83.230.243,"He was killed commanding the Space Shuttle Challenger, suffered catastrophic booster failure launch of the STS-51-L mission.","was killed, suffered",,,"	<b><font color=""purple"">He</font></b> was killed commanding <b><font color=""purple"">the Space</font></b> Shuttle Challenger, which suffered catastrophic booster <b><font color=""purple"">failure</font></b> during launch of the STS-51-L mission.	"
940085811,4/27/2016 14:13:13,1970188842,4/27/2016 14:07:58,FALSE,neodev,1,36377525,SRB,0,Belgrade,95.180.89.79,"He was killed commanding the Space Shuttle Challenger, which suffered catastrophic booster failure.","killed commanding, which suffered",,,"	<b><font color=""purple"">He</font></b> was killed commanding <b><font color=""purple"">the Space</font></b> Shuttle Challenger, which suffered catastrophic booster <b><font color=""purple"">failure</font></b> during launch of the STS-51-L mission.	"
940085811,4/27/2016 14:50:39,1970224682,4/27/2016 14:47:39,FALSE,prodege,1,34942809,GBR,,,84.93.81.41,He was killed commanding the Space Shuttle Challenge which suffered failure.,"Killed commanding, which suffered",,,"	<b><font color=""purple"">He</font></b> was killed commanding <b><font color=""purple"">the Space</font></b> Shuttle Challenger, which suffered catastrophic booster <b><font color=""purple"">failure</font></b> during launch of the STS-51-L mission.	"
940085811,4/27/2016 15:10:16,1970236010,4/27/2016 15:09:00,FALSE,clixsense,1,30278109,MYS,13,Kuala Terengganu,210.186.55.103,"He was killed commanding the Space Shuttle Challenger, which suffered catastrophic booster during launch of the STS-51-L mission.",happened,,,"	<b><font color=""purple"">He</font></b> was killed commanding <b><font color=""purple"">the Space</font></b> Shuttle Challenger, which suffered catastrophic booster <b><font color=""purple"">failure</font></b> during launch of the STS-51-L mission.	"
940085812,4/27/2016 19:13:12,1970414506,4/27/2016 19:11:38,FALSE,clixsense,1,36956552,MEX,9,Mexico,187.178.254.231,He enlisted in the United States Air Force in 1957,part of,,,"	<b><font color=""purple"">He</font></b> enlisted in <b><font color=""purple"">the United States Air Force</font></b> in 1957, where he served as a reciprocating engine mechanic at Kelly Air Force Base in Texas.	"
940085812,4/27/2016 20:05:31,1970444957,4/27/2016 20:05:03,FALSE,neodev,1,35803101,MEX,9,Mexico,189.178.131.190,"He enlisted in the United States Air Force in 1957,",where he served as a reciprocating engine mechanic at Kelly Air Force Base in Texas.,,,"	<b><font color=""purple"">He</font></b> enlisted in <b><font color=""purple"">the United States Air Force</font></b> in 1957, where he served as a reciprocating engine mechanic at Kelly Air Force Base in Texas.	"
940085812,4/27/2016 20:47:35,1970473668,4/27/2016 20:46:40,FALSE,neodev,1,35242699,VEN,13,Barquisimeto,186.14.51.15,"He enlisted in the United States Air Force in 1957, where he served as a reciprocating engine mechanic at Kelly Air Force Base in Texas.","He enlisted in the United States Air Force in 1957, where he served as a reciprocating engine mechanic at Kelly Air Force Base in Texas.",,,"	<b><font color=""purple"">He</font></b> enlisted in <b><font color=""purple"">the United States Air Force</font></b> in 1957, where he served as a reciprocating engine mechanic at Kelly Air Force Base in Texas.	"
940085812,4/27/2016 21:49:46,1970508859,4/27/2016 21:46:51,FALSE,neodev,1,37065242,PRT,14,Alenquer,2.82.202.126,He enlisted in the United States Air Force in 1957.,enlisted in,,,"	<b><font color=""purple"">He</font></b> enlisted in <b><font color=""purple"">the United States Air Force</font></b> in 1957, where he served as a reciprocating engine mechanic at Kelly Air Force Base in Texas.	"
940085812,4/27/2016 22:09:05,1970523559,4/27/2016 22:08:48,FALSE,neodev,1,36762819,BRA,6,Fortaleza,191.34.235.112,he,the,,,"	<b><font color=""purple"">He</font></b> enlisted in <b><font color=""purple"">the United States Air Force</font></b> in 1957, where he served as a reciprocating engine mechanic at Kelly Air Force Base in Texas.	"
940085812,4/27/2016 22:21:37,1970544508,4/27/2016 22:19:58,FALSE,prodege,1,35861758,IRL,,,93.107.254.49,He sought the united states air force,place,,,"	<b><font color=""purple"">He</font></b> enlisted in <b><font color=""purple"">the United States Air Force</font></b> in 1957, where he served as a reciprocating engine mechanic at Kelly Air Force Base in Texas.	"
940085812,4/27/2016 22:46:49,1970588368,4/27/2016 22:44:34,FALSE,instagc,1,31860859,TUR,68,Ankara,88.231.3.75,"He enlisted in the United States Air Force in 1957, where he served engine mechanic at Kelly Air Force Base in Texas.",where he served at,,,"	<b><font color=""purple"">He</font></b> enlisted in <b><font color=""purple"">the United States Air Force</font></b> in 1957, where he served as a reciprocating engine mechanic at Kelly Air Force Base in Texas.	"
940085812,4/27/2016 23:41:27,1970623390,4/27/2016 23:37:40,FALSE,neodev,1,32641414,VEN,4,Maracay,190.38.44.234,he enlisted in the united states air force,in,,,"	<b><font color=""purple"">He</font></b> enlisted in <b><font color=""purple"">the United States Air Force</font></b> in 1957, where he served as a reciprocating engine mechanic at Kelly Air Force Base in Texas.	"
940085812,4/28/2016 00:10:11,1970631466,4/28/2016 00:08:25,FALSE,clixsense,1,32175836,PER,15,Lima,179.7.84.68,He enlisted in the United States Air Force in 1957,He enlisted in the United States Air Force,,,"	<b><font color=""purple"">He</font></b> enlisted in <b><font color=""purple"">the United States Air Force</font></b> in 1957, where he served as a reciprocating engine mechanic at Kelly Air Force Base in Texas.	"
940085812,4/28/2016 00:31:41,1970636898,4/28/2016 00:29:15,FALSE,clixsense,1,35372604,BRA,5,Salvador,177.159.55.238,"Ele alistou-se na ForÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_Ì´åÇ_a AÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_Ì´åÇÌÎå«Ì´å©rea dos Estados Unidos em 1957, onde serviu como um mecÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_Ì´åÇÌÎå«Ì´å¢nico de motor alternativo para Kelly Air Force Base no Texas.",se alistou,,,"	<b><font color=""purple"">He</font></b> enlisted in <b><font color=""purple"">the United States Air Force</font></b> in 1957, where he served as a reciprocating engine mechanic at Kelly Air Force Base in Texas.	"
940085812,4/28/2016 00:54:37,1970643408,4/28/2016 00:45:28,FALSE,clixsense,1,18495435,IDN,8,,112.215.44.187,He enlisted in the United States Air Force.,enlisted in,,,"	<b><font color=""purple"">He</font></b> enlisted in <b><font color=""purple"">the United States Air Force</font></b> in 1957, where he served as a reciprocating engine mechanic at Kelly Air Force Base in Texas.	"
940085812,4/28/2016 00:56:39,1970644321,4/28/2016 00:49:57,FALSE,neodev,1,28875937,PAK,5,Karachi,182.180.125.133,"He enlisted in the United States Air Force in 1957, where he served as a reciprocating engine mechanic .","selected by, part of",,,"	<b><font color=""purple"">He</font></b> enlisted in <b><font color=""purple"">the United States Air Force</font></b> in 1957, where he served as a reciprocating engine mechanic at Kelly Air Force Base in Texas.	"
940085812,4/28/2016 01:24:11,1970654683,4/28/2016 01:23:12,FALSE,clixsense,1,30278109,MYS,13,Kuala Terengganu,210.186.54.63,"He enlisted in 1957, where he served as a reciprocating engine mechanic at Kelly Air Force Base in Texas.",organisation,,,"	<b><font color=""purple"">He</font></b> enlisted in <b><font color=""purple"">the United States Air Force</font></b> in 1957, where he served as a reciprocating engine mechanic at Kelly Air Force Base in Texas.	"
940085812,4/28/2016 02:16:19,1970676433,4/28/2016 02:08:52,FALSE,clixsense,1,32022944,PHL,20,Imus,49.145.236.112,He enlisted in the United States Air Force in 1957 at Kelly Air Force Base in Texas.,part of,,,"	<b><font color=""purple"">He</font></b> enlisted in <b><font color=""purple"">the United States Air Force</font></b> in 1957, where he served as a reciprocating engine mechanic at Kelly Air Force Base in Texas.	"
940085812,4/28/2016 03:39:40,1970717646,4/28/2016 03:35:50,FALSE,neodev,1,36248126,COL,2,MedellÌÎÌ_ÌÎ_ÌÎÌ___n,181.56.215.30,He enlisted in the United States Air Force,A man was an engine mechanic for USAF,,,"	<b><font color=""purple"">He</font></b> enlisted in <b><font color=""purple"">the United States Air Force</font></b> in 1957, where he served as a reciprocating engine mechanic at Kelly Air Force Base in Texas.	"
940085813,4/26/2016 07:50:49,1968988803,4/26/2016 07:50:21,FALSE,neodev,1,37164650,MKD,41,Skopje,78.157.15.90,"Afterward, he attended flight school and earned his wings in 1966, serving as a combat aviator in the Vietnam War.",/,,,"	Afterward, he attended flight school and earned his wings in 1966, serving as a combat <b><font color=""purple"">aviator</font></b> in the Vietnam War.	"
940085813,4/26/2016 07:56:22,1968991876,4/26/2016 07:55:26,FALSE,clixsense,1,9577516,ROU,27,Targu-mures,109.166.155.34,he attended flight school and earned his wings in 1966,school,,,"	Afterward, he attended flight school and earned his wings in 1966, serving as a combat <b><font color=""purple"">aviator</font></b> in the Vietnam War.	"
940085813,4/26/2016 09:47:25,1969055157,4/26/2016 09:45:10,FALSE,clixsense,1,32333751,IND,7,Delhi,110.235.25.25,"he attended flight school and earned his wings in 1966, serving as a combat aviator in the Vietnam War.",attended.,,,"	Afterward, he attended flight school and earned his wings in 1966, serving as a combat <b><font color=""purple"">aviator</font></b> in the Vietnam War.	"
940085813,4/26/2016 10:00:44,1969061501,4/26/2016 09:59:42,FALSE,neodev,1,36123238,ROU,10,Bucharest,5.12.223.9,He served as a combat aviator in Vietnam War.,"selected by, part of",,,"	Afterward, he attended flight school and earned his wings in 1966, serving as a combat <b><font color=""purple"">aviator</font></b> in the Vietnam War.	"
940085813,4/26/2016 10:03:56,1969062867,4/26/2016 10:03:17,FALSE,clixsense,1,32206883,ESP,59,Bilbao,83.213.189.202,serving as a combat aviator in the Vietnam War,serving as a combat aviator in the Vietnam War,,,"	Afterward, he attended flight school and earned his wings in 1966, serving as a combat <b><font color=""purple"">aviator</font></b> in the Vietnam War.	"
940085813,4/26/2016 10:09:54,1969065876,4/26/2016 10:06:38,FALSE,clixsense,1,32765058,IND,25,Chennai,163.47.13.140,"He attended flight school and earned his wings, serving as a combat aviator.",Some words have been removed.,,,"	Afterward, he attended flight school and earned his wings in 1966, serving as a combat <b><font color=""purple"">aviator</font></b> in the Vietnam War.	"
940085813,4/26/2016 10:11:06,1969066340,4/26/2016 10:08:18,FALSE,neodev,1,32392336,ARG,1,Mar Del Plata,190.189.191.82,"Afterward, he attended flight school and earned his wings, serving as a combat aviator in the Vietnam War.",attended flight school and earned,,,"	Afterward, he attended flight school and earned his wings in 1966, serving as a combat <b><font color=""purple"">aviator</font></b> in the Vietnam War.	"
940085813,4/26/2016 10:15:13,1969067735,4/26/2016 10:11:17,FALSE,clixsense,1,34458639,IND,7,Delhi,120.56.186.231,aviator combat serving attended flight school and earned his wings in vietnam war.,aviator,,,"	Afterward, he attended flight school and earned his wings in 1966, serving as a combat <b><font color=""purple"">aviator</font></b> in the Vietnam War.	"
940085813,4/26/2016 10:20:14,1969069915,4/26/2016 10:18:11,FALSE,elite,1,36752296,BGR,39,Burgas,95.42.180.40,"Afterward, he attended flight school, serving as a combat aviator in the Vietnam War.",aviator,,,"	Afterward, he attended flight school and earned his wings in 1966, serving as a combat <b><font color=""purple"">aviator</font></b> in the Vietnam War.	"
940085813,4/26/2016 10:28:31,1969073162,4/26/2016 10:17:58,FALSE,clixsense,1,35792870,IND,9,Surat,123.201.83.55,he was serving as a,combat aviator,,,"	Afterward, he attended flight school and earned his wings in 1966, serving as a combat <b><font color=""purple"">aviator</font></b> in the Vietnam War.	"
940085813,4/26/2016 10:32:52,1969075098,4/26/2016 10:24:08,FALSE,clixsense,1,30573358,IDN,30,Serpong,183.81.155.75,"he attended flight school and earned his wings, serving as a combat aviator",selected,,,"	Afterward, he attended flight school and earned his wings in 1966, serving as a combat <b><font color=""purple"">aviator</font></b> in the Vietnam War.	"
940085813,4/26/2016 10:35:01,1969076099,4/26/2016 10:31:33,FALSE,clixsense,1,36052512,PHL,F2,Quezon City,49.149.150.150,"He attended flight school and earned his wings in 1966, serving as a combat aviator in the Vietnam War.",attended,,,"	Afterward, he attended flight school and earned his wings in 1966, serving as a combat <b><font color=""purple"">aviator</font></b> in the Vietnam War.	"
940085813,4/26/2016 10:57:16,1969084162,4/26/2016 10:51:33,FALSE,prodege,1,14583334,AUS,4,Carseldine,101.177.159.250,"He attended flight school in 1966, and served as a combat aviator in the Vietnam War.","I left out ""Earned his wings""",,,"	Afterward, he attended flight school and earned his wings in 1966, serving as a combat <b><font color=""purple"">aviator</font></b> in the Vietnam War.	"
940085813,4/26/2016 11:23:34,1969096833,4/26/2016 11:23:15,FALSE,clixsense,1,37270978,TUR,34,Istanbul,81.213.44.215,fdfdfd,ddf,,,"	Afterward, he attended flight school and earned his wings in 1966, serving as a combat <b><font color=""purple"">aviator</font></b> in the Vietnam War.	"
940085813,4/26/2016 11:25:41,1969097606,4/26/2016 11:23:26,FALSE,clixsense,1,30278109,MYS,5,Pantai,1.9.96.211,"Afterward, he attended flight school and earned his wings in 1966, serving as a combat in the Vietnam War",additional,,,"	Afterward, he attended flight school and earned his wings in 1966, serving as a combat <b><font color=""purple"">aviator</font></b> in the Vietnam War.	"
940085814,4/26/2016 15:17:37,1969373052,4/26/2016 15:16:47,FALSE,neodev,1,37350464,SVK,4,Nitra,178.18.69.5,Kondratyev served as a pilot in the Russian Air Force.,served,,,"	After graduation from pilot school in 1990, <b><font color=""purple"">Kondratyev</font></b> served as a pilot and subsequently as a senior pilot in <b><font color=""purple"">the Russian Air Force</font></b>.	"
940085814,4/26/2016 15:50:23,1969399446,4/26/2016 15:48:54,FALSE,clixsense,1,26232429,PHL,D9,Pinagbuhatan,121.54.54.172,Kondratyev served as a pilot and subsequently as a senior pilot in the Russian Air Force.,Person,,,"	After graduation from pilot school in 1990, <b><font color=""purple"">Kondratyev</font></b> served as a pilot and subsequently as a senior pilot in <b><font color=""purple"">the Russian Air Force</font></b>.	"
940085814,4/26/2016 16:13:21,1969410327,4/26/2016 16:08:28,FALSE,neodev,1,29026449,IND,16,Mumbai,101.60.199.89,Kondratyev served as a pilot and subsequesntly as a senior pilot in the Russian Air Force after graduation from pilot school.,"selected by, part of",,,"	After graduation from pilot school in 1990, <b><font color=""purple"">Kondratyev</font></b> served as a pilot and subsequently as a senior pilot in <b><font color=""purple"">the Russian Air Force</font></b>.	"
940085814,4/26/2016 16:49:17,1969434943,4/26/2016 16:47:51,FALSE,clixsense,1,33550181,VEN,19,CumanÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_ÌÎ_ÌÎå«Ì´å,186.89.166.6,"DespuÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_Ì´åÇÌÎå«Ì´å©s de graduarse de la escuela de pilotos en 1990, Kondratyev sirviÌÎÌ_ÌÎ_ÌÎÌ___ como piloto y, posteriormente, como un piloto de alto nivel en la Fuerza AÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_Ì´åÇÌÎå«Ì´å©rea de Rusia .",sirvio como piloto de alto nivel,,,"	After graduation from pilot school in 1990, <b><font color=""purple"">Kondratyev</font></b> served as a pilot and subsequently as a senior pilot in <b><font color=""purple"">the Russian Air Force</font></b>.	"
940085814,4/26/2016 16:59:48,1969441517,4/26/2016 16:58:30,FALSE,clixsense,1,35649569,PHL,,,112.198.118.152,Kondratyev is in the Russian Air Force.,code,,,"	After graduation from pilot school in 1990, <b><font color=""purple"">Kondratyev</font></b> served as a pilot and subsequently as a senior pilot in <b><font color=""purple"">the Russian Air Force</font></b>.	"
940085814,4/26/2016 17:19:16,1969453114,4/26/2016 17:12:14,FALSE,clixsense,1,10187654,RUS,66,Saint Petersburg,5.18.56.179,Kondratyev served as a pilot and subsequently as a senior pilot in the Russian Air Force.,"After graduation from pilot school in 1990, Kondratyev served as a pilot and subsequently as a senior pilot in the Russian Air Force.",,,"	After graduation from pilot school in 1990, <b><font color=""purple"">Kondratyev</font></b> served as a pilot and subsequently as a senior pilot in <b><font color=""purple"">the Russian Air Force</font></b>.	"
940085814,4/26/2016 17:21:25,1969454467,4/26/2016 17:11:32,FALSE,clixsense,1,34718064,VEN,25,Caracas,200.35.77.18,Kondratyev served as a senior pilot in the Russian Air Force,served as a senior pilot,,,"	After graduation from pilot school in 1990, <b><font color=""purple"">Kondratyev</font></b> served as a pilot and subsequently as a senior pilot in <b><font color=""purple"">the Russian Air Force</font></b>.	"
940085814,4/26/2016 17:40:55,1969465517,4/26/2016 17:37:34,FALSE,clixsense,1,36820845,RUS,61,Rostov-on-don,213.27.114.232,Kondratyev served in the Russian Air Force.,served on,,,"	After graduation from pilot school in 1990, <b><font color=""purple"">Kondratyev</font></b> served as a pilot and subsequently as a senior pilot in <b><font color=""purple"">the Russian Air Force</font></b>.	"
940085814,4/26/2016 17:51:05,1969471301,4/26/2016 17:49:54,FALSE,neodev,1,36123238,ROU,10,Bucharest,5.12.223.9,Kondratyev served as a pilot in the Russian Air Force.,"selected by, part of",,,"	After graduation from pilot school in 1990, <b><font color=""purple"">Kondratyev</font></b> served as a pilot and subsequently as a senior pilot in <b><font color=""purple"">the Russian Air Force</font></b>.	"
940085814,4/26/2016 17:56:36,1969474062,4/26/2016 17:54:35,FALSE,clixsense,1,35444326,BRA,7,BrasÌÎÌ_ÌÎ_ÌÎÌ___lia,177.15.130.106,Kondratyev served as a senior pilot in the Russian Air Force.,served as,,,"	After graduation from pilot school in 1990, <b><font color=""purple"">Kondratyev</font></b> served as a pilot and subsequently as a senior pilot in <b><font color=""purple"">the Russian Air Force</font></b>.	"
940085814,4/26/2016 18:14:12,1969483697,4/26/2016 18:05:25,FALSE,elite,1,36746937,BIH,1,Zenica,31.176.159.30,"After graduating pilot school in 1990, Kondratyev served as a pilot and subsequently as a senior pilot in the Russian Air Force.","served as, pilot",,,"	After graduation from pilot school in 1990, <b><font color=""purple"">Kondratyev</font></b> served as a pilot and subsequently as a senior pilot in <b><font color=""purple"">the Russian Air Force</font></b>.	"
940085814,4/26/2016 18:22:02,1969487597,4/26/2016 18:18:50,FALSE,superrewards,1,28396934,USA,CA,San Francisco,162.224.80.153,Kondratyev was a pilot for the Russian Air Force,for the,,,"	After graduation from pilot school in 1990, <b><font color=""purple"">Kondratyev</font></b> served as a pilot and subsequently as a senior pilot in <b><font color=""purple"">the Russian Air Force</font></b>.	"
940085814,4/26/2016 18:45:13,1969499384,4/26/2016 18:43:04,FALSE,clixsense,1,29470022,ESP,51,Jerez De La Frontera,87.219.94.174,Kondratyev served as a pilot and later as a senior pilot in the Russian Air Force,served,,,"	After graduation from pilot school in 1990, <b><font color=""purple"">Kondratyev</font></b> served as a pilot and subsequently as a senior pilot in <b><font color=""purple"">the Russian Air Force</font></b>.	"
940085815,4/26/2016 05:31:25,1968909477,4/26/2016 05:30:36,FALSE,clixsense,1,31334071,ROU,23,Iasi,89.137.143.31,Attended the U.S. Naval Test Pilot School and served as a Test Pilot at the Naval Air Test Center from 1988 to 1990.,part of,,,"	Attended <b><font color=""purple"">the U.S. Naval Test Pilot School</font></b> in 1987 and served as a Test Pilot at <b><font color=""purple"">the Naval Air Test Center</font></b> from 1988 to 1990.	"
940085815,4/26/2016 06:09:35,1968930925,4/26/2016 06:06:39,FALSE,clixsense,1,35171832,RUS,70,Stavropol,95.153.135.118,Attended the U.S. Naval Test Pilot School in 1987,"the U.S. Naval Test Pilot School















 the Naval Air Test Center",,,"	Attended <b><font color=""purple"">the U.S. Naval Test Pilot School</font></b> in 1987 and served as a Test Pilot at <b><font color=""purple"">the Naval Air Test Center</font></b> from 1988 to 1990.	"
940085815,4/26/2016 06:34:59,1968946032,4/26/2016 06:33:18,FALSE,clixsense,1,31482589,NLD,1,Emmen,77.167.232.121,Attended the U.S. Naval Test Pilot School and served as a Test Pilot at the Naval Air Test Center.,no idea,,,"	Attended <b><font color=""purple"">the U.S. Naval Test Pilot School</font></b> in 1987 and served as a Test Pilot at <b><font color=""purple"">the Naval Air Test Center</font></b> from 1988 to 1990.	"
940085815,4/26/2016 06:38:28,1968947845,4/26/2016 06:36:49,FALSE,elite,1,31417391,IND,19,Bangalore,115.242.183.189,Attended the U.S. Naval Test Pilot School in 1987 and served as a Test Pilot at the Naval Air Test Center,the Naval Air Test Center,,,"	Attended <b><font color=""purple"">the U.S. Naval Test Pilot School</font></b> in 1987 and served as a Test Pilot at <b><font color=""purple"">the Naval Air Test Center</font></b> from 1988 to 1990.	"
940085815,4/26/2016 06:39:21,1968948329,4/26/2016 06:36:57,FALSE,neodev,1,29879245,RUS,69,Smolensk,92.241.97.50,Attended the U.S. Naval Test Pilot School in 1987 and served as a Test Pilot at the Naval Air Test Center,and,,,"	Attended <b><font color=""purple"">the U.S. Naval Test Pilot School</font></b> in 1987 and served as a Test Pilot at <b><font color=""purple"">the Naval Air Test Center</font></b> from 1988 to 1990.	"
940085815,4/26/2016 06:43:29,1968950418,4/26/2016 06:38:34,FALSE,clixsense,1,31275478,PHL,D9,Makati,122.53.109.202,He attended the U.S. Naval Test Pilot School and served at the Naval Air Test Center.,"attended, served as",,,"	Attended <b><font color=""purple"">the U.S. Naval Test Pilot School</font></b> in 1987 and served as a Test Pilot at <b><font color=""purple"">the Naval Air Test Center</font></b> from 1988 to 1990.	"
940085815,4/26/2016 06:48:06,1968952963,4/26/2016 06:44:13,FALSE,clixsense,1,7837812,SRB,0,Belgrade,178.148.62.255,the U.S. Naval Test Pilot School in 1987 the Naval Air Test Center from 1988 to 1990.,Naval Air Test Center,,,"	Attended <b><font color=""purple"">the U.S. Naval Test Pilot School</font></b> in 1987 and served as a Test Pilot at <b><font color=""purple"">the Naval Air Test Center</font></b> from 1988 to 1990.	"
940085815,4/26/2016 06:48:36,1968953223,4/26/2016 06:44:27,FALSE,clixsense,1,34756512,IND,10,Faridabad,43.239.152.83,The U.S. Navel Test Pilot School as a Test Pilot the Navel Air Test Center from 1988 to 1990,"selected by, part of",,,"	Attended <b><font color=""purple"">the U.S. Naval Test Pilot School</font></b> in 1987 and served as a Test Pilot at <b><font color=""purple"">the Naval Air Test Center</font></b> from 1988 to 1990.	"
940085815,4/26/2016 06:52:11,1968955224,4/26/2016 06:44:46,FALSE,clixsense,1,34458639,IND,7,New Delhi,120.59.58.1,the U.S Naval test pilot school was attended in 1987 and served as a test pilot at the naval air test center from 1988 to 1990.,pilot,,,"	Attended <b><font color=""purple"">the U.S. Naval Test Pilot School</font></b> in 1987 and served as a Test Pilot at <b><font color=""purple"">the Naval Air Test Center</font></b> from 1988 to 1990.	"
940085815,4/26/2016 06:59:12,1968959443,4/26/2016 06:50:35,FALSE,instagc,1,36851940,CAN,,,104.205.183.120,Served as a tTest Pilot at the Naval Air Test Centre and attended the U.S. naval Test Pilot School in 1987.,"selected by, part of",,,"	Attended <b><font color=""purple"">the U.S. Naval Test Pilot School</font></b> in 1987 and served as a Test Pilot at <b><font color=""purple"">the Naval Air Test Center</font></b> from 1988 to 1990.	"
940085815,4/26/2016 07:16:14,1968969431,4/26/2016 07:11:53,FALSE,bitcoinget,1,37169654,IND,9,Ahmedabad,150.107.243.139,Attended the U.S. Naval Test Pilot School and served as a Test Pilot at the Naval Air Test Center.,attended,,,"	Attended <b><font color=""purple"">the U.S. Naval Test Pilot School</font></b> in 1987 and served as a Test Pilot at <b><font color=""purple"">the Naval Air Test Center</font></b> from 1988 to 1990.	"
